source_file,modified_file,transformation,parameters,width,height,label
artworks_met/cma_0171_147480.jpg,artworks_met/blur/cma_0171_147480_blur.jpg,blur,gaussian_radius=3.0,1263,741,plagiarized
artworks_met/cma_0171_147480.jpg,artworks_met/brightness/cma_0171_147480_brightness.jpg,brightness,factor=1.35,1263,741,plagiarized
artworks_met/cma_0171_147480.jpg,artworks_met/compress/cma_0171_147480_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,1263,741,plagiarized
artworks_met/cma_0171_147480.jpg,artworks_met/contrast/cma_0171_147480_contrast.jpg,contrast,factor=1.40,1263,741,plagiarized
artworks_met/cma_0171_147480.jpg,artworks_met/crop/cma_0171_147480_crop.jpg,crop,center_crop=85%;resize_to_original=true,1263,741,plagiarized
artworks_met/cma_0171_147480.jpg,artworks_met/resize/cma_0171_147480_resize.jpg,resize,scale=50%;output_size=632x370;quality=92,1263,741,plagiarized
artworks_met/cma_0171_147480.jpg,artworks_met/rotate/cma_0171_147480_rotate.jpg,rotate,angle=10;expand=false,1263,741,plagiarized
artworks_met/cma_0171_147480.jpg,artworks_met/watermark/cma_0171_147480_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,1263,741,plagiarized
artworks_met/cma_0172_147155.jpg,artworks_met/blur/cma_0172_147155_blur.jpg,blur,gaussian_radius=3.0,644,900,plagiarized
artworks_met/cma_0172_147155.jpg,artworks_met/brightness/cma_0172_147155_brightness.jpg,brightness,factor=1.35,644,900,plagiarized
artworks_met/cma_0172_147155.jpg,artworks_met/compress/cma_0172_147155_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,644,900,plagiarized
artworks_met/cma_0172_147155.jpg,artworks_met/contrast/cma_0172_147155_contrast.jpg,contrast,factor=1.40,644,900,plagiarized
artworks_met/cma_0172_147155.jpg,artworks_met/crop/cma_0172_147155_crop.jpg,crop,center_crop=85%;resize_to_original=true,644,900,plagiarized
artworks_met/cma_0172_147155.jpg,artworks_met/resize/cma_0172_147155_resize.jpg,resize,scale=50%;output_size=322x450;quality=92,644,900,plagiarized
artworks_met/cma_0172_147155.jpg,artworks_met/rotate/cma_0172_147155_rotate.jpg,rotate,angle=10;expand=false,644,900,plagiarized
artworks_met/cma_0172_147155.jpg,artworks_met/watermark/cma_0172_147155_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,644,900,plagiarized
artworks_met/cma_0173_136680.jpg,artworks_met/blur/cma_0173_136680_blur.jpg,blur,gaussian_radius=3.0,693,893,plagiarized
artworks_met/cma_0173_136680.jpg,artworks_met/brightness/cma_0173_136680_brightness.jpg,brightness,factor=1.35,693,893,plagiarized
artworks_met/cma_0173_136680.jpg,artworks_met/compress/cma_0173_136680_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,693,893,plagiarized
artworks_met/cma_0173_136680.jpg,artworks_met/contrast/cma_0173_136680_contrast.jpg,contrast,factor=1.40,693,893,plagiarized
artworks_met/cma_0173_136680.jpg,artworks_met/crop/cma_0173_136680_crop.jpg,crop,center_crop=85%;resize_to_original=true,693,893,plagiarized
artworks_met/cma_0173_136680.jpg,artworks_met/resize/cma_0173_136680_resize.jpg,resize,scale=50%;output_size=346x446;quality=92,693,893,plagiarized
artworks_met/cma_0173_136680.jpg,artworks_met/rotate/cma_0173_136680_rotate.jpg,rotate,angle=10;expand=false,693,893,plagiarized
artworks_met/cma_0173_136680.jpg,artworks_met/watermark/cma_0173_136680_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,693,893,plagiarized
artworks_met/cma_0174_135185.jpg,artworks_met/blur/cma_0174_135185_blur.jpg,blur,gaussian_radius=3.0,900,717,plagiarized
artworks_met/cma_0174_135185.jpg,artworks_met/brightness/cma_0174_135185_brightness.jpg,brightness,factor=1.35,900,717,plagiarized
artworks_met/cma_0174_135185.jpg,artworks_met/compress/cma_0174_135185_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,900,717,plagiarized
artworks_met/cma_0174_135185.jpg,artworks_met/contrast/cma_0174_135185_contrast.jpg,contrast,factor=1.40,900,717,plagiarized
artworks_met/cma_0174_135185.jpg,artworks_met/crop/cma_0174_135185_crop.jpg,crop,center_crop=85%;resize_to_original=true,900,717,plagiarized
artworks_met/cma_0174_135185.jpg,artworks_met/resize/cma_0174_135185_resize.jpg,resize,scale=50%;output_size=450x358;quality=92,900,717,plagiarized
artworks_met/cma_0174_135185.jpg,artworks_met/rotate/cma_0174_135185_rotate.jpg,rotate,angle=10;expand=false,900,717,plagiarized
artworks_met/cma_0174_135185.jpg,artworks_met/watermark/cma_0174_135185_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,900,717,plagiarized
artworks_met/cma_0175_152017.jpg,artworks_met/blur/cma_0175_152017_blur.jpg,blur,gaussian_radius=3.0,758,893,plagiarized
artworks_met/cma_0175_152017.jpg,artworks_met/brightness/cma_0175_152017_brightness.jpg,brightness,factor=1.35,758,893,plagiarized
artworks_met/cma_0175_152017.jpg,artworks_met/compress/cma_0175_152017_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,758,893,plagiarized
artworks_met/cma_0175_152017.jpg,artworks_met/contrast/cma_0175_152017_contrast.jpg,contrast,factor=1.40,758,893,plagiarized
artworks_met/cma_0175_152017.jpg,artworks_met/crop/cma_0175_152017_crop.jpg,crop,center_crop=85%;resize_to_original=true,758,893,plagiarized
artworks_met/cma_0175_152017.jpg,artworks_met/resize/cma_0175_152017_resize.jpg,resize,scale=50%;output_size=379x446;quality=92,758,893,plagiarized
artworks_met/cma_0175_152017.jpg,artworks_met/rotate/cma_0175_152017_rotate.jpg,rotate,angle=10;expand=false,758,893,plagiarized
artworks_met/cma_0175_152017.jpg,artworks_met/watermark/cma_0175_152017_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,758,893,plagiarized
artworks_met/cma_0176_121188.jpg,artworks_met/blur/cma_0176_121188_blur.jpg,blur,gaussian_radius=3.0,716,900,plagiarized
artworks_met/cma_0176_121188.jpg,artworks_met/brightness/cma_0176_121188_brightness.jpg,brightness,factor=1.35,716,900,plagiarized
artworks_met/cma_0176_121188.jpg,artworks_met/compress/cma_0176_121188_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,716,900,plagiarized
artworks_met/cma_0176_121188.jpg,artworks_met/contrast/cma_0176_121188_contrast.jpg,contrast,factor=1.40,716,900,plagiarized
artworks_met/cma_0176_121188.jpg,artworks_met/crop/cma_0176_121188_crop.jpg,crop,center_crop=85%;resize_to_original=true,716,900,plagiarized
artworks_met/cma_0176_121188.jpg,artworks_met/resize/cma_0176_121188_resize.jpg,resize,scale=50%;output_size=358x450;quality=92,716,900,plagiarized
artworks_met/cma_0176_121188.jpg,artworks_met/rotate/cma_0176_121188_rotate.jpg,rotate,angle=10;expand=false,716,900,plagiarized
artworks_met/cma_0176_121188.jpg,artworks_met/watermark/cma_0176_121188_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,716,900,plagiarized
artworks_met/cma_0177_123168.jpg,artworks_met/blur/cma_0177_123168_blur.jpg,blur,gaussian_radius=3.0,606,900,plagiarized
artworks_met/cma_0177_123168.jpg,artworks_met/brightness/cma_0177_123168_brightness.jpg,brightness,factor=1.35,606,900,plagiarized
artworks_met/cma_0177_123168.jpg,artworks_met/compress/cma_0177_123168_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,606,900,plagiarized
artworks_met/cma_0177_123168.jpg,artworks_met/contrast/cma_0177_123168_contrast.jpg,contrast,factor=1.40,606,900,plagiarized
artworks_met/cma_0177_123168.jpg,artworks_met/crop/cma_0177_123168_crop.jpg,crop,center_crop=85%;resize_to_original=true,606,900,plagiarized
artworks_met/cma_0177_123168.jpg,artworks_met/resize/cma_0177_123168_resize.jpg,resize,scale=50%;output_size=303x450;quality=92,606,900,plagiarized
artworks_met/cma_0177_123168.jpg,artworks_met/rotate/cma_0177_123168_rotate.jpg,rotate,angle=10;expand=false,606,900,plagiarized
artworks_met/cma_0177_123168.jpg,artworks_met/watermark/cma_0177_123168_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,606,900,plagiarized
artworks_met/cma_0178_141935.jpg,artworks_met/blur/cma_0178_141935_blur.jpg,blur,gaussian_radius=3.0,702,893,plagiarized
artworks_met/cma_0178_141935.jpg,artworks_met/brightness/cma_0178_141935_brightness.jpg,brightness,factor=1.35,702,893,plagiarized
artworks_met/cma_0178_141935.jpg,artworks_met/compress/cma_0178_141935_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,702,893,plagiarized
artworks_met/cma_0178_141935.jpg,artworks_met/contrast/cma_0178_141935_contrast.jpg,contrast,factor=1.40,702,893,plagiarized
artworks_met/cma_0178_141935.jpg,artworks_met/crop/cma_0178_141935_crop.jpg,crop,center_crop=85%;resize_to_original=true,702,893,plagiarized
artworks_met/cma_0178_141935.jpg,artworks_met/resize/cma_0178_141935_resize.jpg,resize,scale=50%;output_size=351x446;quality=92,702,893,plagiarized
artworks_met/cma_0178_141935.jpg,artworks_met/rotate/cma_0178_141935_rotate.jpg,rotate,angle=10;expand=false,702,893,plagiarized
artworks_met/cma_0178_141935.jpg,artworks_met/watermark/cma_0178_141935_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,702,893,plagiarized
artworks_met/cma_0179_136217.jpg,artworks_met/blur/cma_0179_136217_blur.jpg,blur,gaussian_radius=3.0,900,668,plagiarized
artworks_met/cma_0179_136217.jpg,artworks_met/brightness/cma_0179_136217_brightness.jpg,brightness,factor=1.35,900,668,plagiarized
artworks_met/cma_0179_136217.jpg,artworks_met/compress/cma_0179_136217_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,900,668,plagiarized
artworks_met/cma_0179_136217.jpg,artworks_met/contrast/cma_0179_136217_contrast.jpg,contrast,factor=1.40,900,668,plagiarized
artworks_met/cma_0179_136217.jpg,artworks_met/crop/cma_0179_136217_crop.jpg,crop,center_crop=85%;resize_to_original=true,900,668,plagiarized
artworks_met/cma_0179_136217.jpg,artworks_met/resize/cma_0179_136217_resize.jpg,resize,scale=50%;output_size=450x334;quality=92,900,668,plagiarized
artworks_met/cma_0179_136217.jpg,artworks_met/rotate/cma_0179_136217_rotate.jpg,rotate,angle=10;expand=false,900,668,plagiarized
artworks_met/cma_0179_136217.jpg,artworks_met/watermark/cma_0179_136217_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,900,668,plagiarized
artworks_met/cma_0180_135420.jpg,artworks_met/blur/cma_0180_135420_blur.jpg,blur,gaussian_radius=3.0,749,900,plagiarized
artworks_met/cma_0180_135420.jpg,artworks_met/brightness/cma_0180_135420_brightness.jpg,brightness,factor=1.35,749,900,plagiarized
artworks_met/cma_0180_135420.jpg,artworks_met/compress/cma_0180_135420_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,749,900,plagiarized
artworks_met/cma_0180_135420.jpg,artworks_met/contrast/cma_0180_135420_contrast.jpg,contrast,factor=1.40,749,900,plagiarized
artworks_met/cma_0180_135420.jpg,artworks_met/crop/cma_0180_135420_crop.jpg,crop,center_crop=85%;resize_to_original=true,749,900,plagiarized
artworks_met/cma_0180_135420.jpg,artworks_met/resize/cma_0180_135420_resize.jpg,resize,scale=50%;output_size=374x450;quality=92,749,900,plagiarized
artworks_met/cma_0180_135420.jpg,artworks_met/rotate/cma_0180_135420_rotate.jpg,rotate,angle=10;expand=false,749,900,plagiarized
artworks_met/cma_0180_135420.jpg,artworks_met/watermark/cma_0180_135420_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,749,900,plagiarized
artworks_met/cma_0181_130939.jpg,artworks_met/blur/cma_0181_130939_blur.jpg,blur,gaussian_radius=3.0,605,893,plagiarized
artworks_met/cma_0181_130939.jpg,artworks_met/brightness/cma_0181_130939_brightness.jpg,brightness,factor=1.35,605,893,plagiarized
artworks_met/cma_0181_130939.jpg,artworks_met/compress/cma_0181_130939_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,605,893,plagiarized
artworks_met/cma_0181_130939.jpg,artworks_met/contrast/cma_0181_130939_contrast.jpg,contrast,factor=1.40,605,893,plagiarized
artworks_met/cma_0181_130939.jpg,artworks_met/crop/cma_0181_130939_crop.jpg,crop,center_crop=85%;resize_to_original=true,605,893,plagiarized
artworks_met/cma_0181_130939.jpg,artworks_met/resize/cma_0181_130939_resize.jpg,resize,scale=50%;output_size=302x446;quality=92,605,893,plagiarized
artworks_met/cma_0181_130939.jpg,artworks_met/rotate/cma_0181_130939_rotate.jpg,rotate,angle=10;expand=false,605,893,plagiarized
artworks_met/cma_0181_130939.jpg,artworks_met/watermark/cma_0181_130939_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,605,893,plagiarized
artworks_met/cma_0182_144495.jpg,artworks_met/blur/cma_0182_144495_blur.jpg,blur,gaussian_radius=3.0,600,900,plagiarized
artworks_met/cma_0182_144495.jpg,artworks_met/brightness/cma_0182_144495_brightness.jpg,brightness,factor=1.35,600,900,plagiarized
artworks_met/cma_0182_144495.jpg,artworks_met/compress/cma_0182_144495_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,600,900,plagiarized
artworks_met/cma_0182_144495.jpg,artworks_met/contrast/cma_0182_144495_contrast.jpg,contrast,factor=1.40,600,900,plagiarized
artworks_met/cma_0182_144495.jpg,artworks_met/crop/cma_0182_144495_crop.jpg,crop,center_crop=85%;resize_to_original=true,600,900,plagiarized
artworks_met/cma_0182_144495.jpg,artworks_met/resize/cma_0182_144495_resize.jpg,resize,scale=50%;output_size=300x450;quality=92,600,900,plagiarized
artworks_met/cma_0182_144495.jpg,artworks_met/rotate/cma_0182_144495_rotate.jpg,rotate,angle=10;expand=false,600,900,plagiarized
artworks_met/cma_0182_144495.jpg,artworks_met/watermark/cma_0182_144495_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,600,900,plagiarized
artworks_met/cma_0183_161427.jpg,artworks_met/blur/cma_0183_161427_blur.jpg,blur,gaussian_radius=3.0,635,893,plagiarized
artworks_met/cma_0183_161427.jpg,artworks_met/brightness/cma_0183_161427_brightness.jpg,brightness,factor=1.35,635,893,plagiarized
artworks_met/cma_0183_161427.jpg,artworks_met/compress/cma_0183_161427_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,635,893,plagiarized
artworks_met/cma_0183_161427.jpg,artworks_met/contrast/cma_0183_161427_contrast.jpg,contrast,factor=1.40,635,893,plagiarized
artworks_met/cma_0183_161427.jpg,artworks_met/crop/cma_0183_161427_crop.jpg,crop,center_crop=85%;resize_to_original=true,635,893,plagiarized
artworks_met/cma_0183_161427.jpg,artworks_met/resize/cma_0183_161427_resize.jpg,resize,scale=50%;output_size=318x446;quality=92,635,893,plagiarized
artworks_met/cma_0183_161427.jpg,artworks_met/rotate/cma_0183_161427_rotate.jpg,rotate,angle=10;expand=false,635,893,plagiarized
artworks_met/cma_0183_161427.jpg,artworks_met/watermark/cma_0183_161427_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,635,893,plagiarized
artworks_met/cma_0184_144961.jpg,artworks_met/blur/cma_0184_144961_blur.jpg,blur,gaussian_radius=3.0,762,900,plagiarized
artworks_met/cma_0184_144961.jpg,artworks_met/brightness/cma_0184_144961_brightness.jpg,brightness,factor=1.35,762,900,plagiarized
artworks_met/cma_0184_144961.jpg,artworks_met/compress/cma_0184_144961_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,762,900,plagiarized
artworks_met/cma_0184_144961.jpg,artworks_met/contrast/cma_0184_144961_contrast.jpg,contrast,factor=1.40,762,900,plagiarized
artworks_met/cma_0184_144961.jpg,artworks_met/crop/cma_0184_144961_crop.jpg,crop,center_crop=85%;resize_to_original=true,762,900,plagiarized
artworks_met/cma_0184_144961.jpg,artworks_met/resize/cma_0184_144961_resize.jpg,resize,scale=50%;output_size=381x450;quality=92,762,900,plagiarized
artworks_met/cma_0184_144961.jpg,artworks_met/rotate/cma_0184_144961_rotate.jpg,rotate,angle=10;expand=false,762,900,plagiarized
artworks_met/cma_0184_144961.jpg,artworks_met/watermark/cma_0184_144961_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,762,900,plagiarized
artworks_met/cma_0185_114684.jpg,artworks_met/blur/cma_0185_114684_blur.jpg,blur,gaussian_radius=3.0,625,893,plagiarized
artworks_met/cma_0185_114684.jpg,artworks_met/brightness/cma_0185_114684_brightness.jpg,brightness,factor=1.35,625,893,plagiarized
artworks_met/cma_0185_114684.jpg,artworks_met/compress/cma_0185_114684_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,625,893,plagiarized
artworks_met/cma_0185_114684.jpg,artworks_met/contrast/cma_0185_114684_contrast.jpg,contrast,factor=1.40,625,893,plagiarized
artworks_met/cma_0185_114684.jpg,artworks_met/crop/cma_0185_114684_crop.jpg,crop,center_crop=85%;resize_to_original=true,625,893,plagiarized
artworks_met/cma_0185_114684.jpg,artworks_met/resize/cma_0185_114684_resize.jpg,resize,scale=50%;output_size=312x446;quality=92,625,893,plagiarized
artworks_met/cma_0185_114684.jpg,artworks_met/rotate/cma_0185_114684_rotate.jpg,rotate,angle=10;expand=false,625,893,plagiarized
artworks_met/cma_0185_114684.jpg,artworks_met/watermark/cma_0185_114684_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,625,893,plagiarized
artworks_met/cma_0186_147519.jpg,artworks_met/blur/cma_0186_147519_blur.jpg,blur,gaussian_radius=3.0,606,900,plagiarized
artworks_met/cma_0186_147519.jpg,artworks_met/brightness/cma_0186_147519_brightness.jpg,brightness,factor=1.35,606,900,plagiarized
artworks_met/cma_0186_147519.jpg,artworks_met/compress/cma_0186_147519_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,606,900,plagiarized
artworks_met/cma_0186_147519.jpg,artworks_met/contrast/cma_0186_147519_contrast.jpg,contrast,factor=1.40,606,900,plagiarized
artworks_met/cma_0186_147519.jpg,artworks_met/crop/cma_0186_147519_crop.jpg,crop,center_crop=85%;resize_to_original=true,606,900,plagiarized
artworks_met/cma_0186_147519.jpg,artworks_met/resize/cma_0186_147519_resize.jpg,resize,scale=50%;output_size=303x450;quality=92,606,900,plagiarized
artworks_met/cma_0186_147519.jpg,artworks_met/rotate/cma_0186_147519_rotate.jpg,rotate,angle=10;expand=false,606,900,plagiarized
artworks_met/cma_0186_147519.jpg,artworks_met/watermark/cma_0186_147519_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,606,900,plagiarized
artworks_met/cma_0187_119326.jpg,artworks_met/blur/cma_0187_119326_blur.jpg,blur,gaussian_radius=3.0,1156,893,plagiarized
artworks_met/cma_0187_119326.jpg,artworks_met/brightness/cma_0187_119326_brightness.jpg,brightness,factor=1.35,1156,893,plagiarized
artworks_met/cma_0187_119326.jpg,artworks_met/compress/cma_0187_119326_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,1156,893,plagiarized
artworks_met/cma_0187_119326.jpg,artworks_met/contrast/cma_0187_119326_contrast.jpg,contrast,factor=1.40,1156,893,plagiarized
artworks_met/cma_0187_119326.jpg,artworks_met/crop/cma_0187_119326_crop.jpg,crop,center_crop=85%;resize_to_original=true,1156,893,plagiarized
artworks_met/cma_0187_119326.jpg,artworks_met/resize/cma_0187_119326_resize.jpg,resize,scale=50%;output_size=578x446;quality=92,1156,893,plagiarized
artworks_met/cma_0187_119326.jpg,artworks_met/rotate/cma_0187_119326_rotate.jpg,rotate,angle=10;expand=false,1156,893,plagiarized
artworks_met/cma_0187_119326.jpg,artworks_met/watermark/cma_0187_119326_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,1156,893,plagiarized
artworks_met/cma_0188_144280.jpg,artworks_met/blur/cma_0188_144280_blur.jpg,blur,gaussian_radius=3.0,900,675,plagiarized
artworks_met/cma_0188_144280.jpg,artworks_met/brightness/cma_0188_144280_brightness.jpg,brightness,factor=1.35,900,675,plagiarized
artworks_met/cma_0188_144280.jpg,artworks_met/compress/cma_0188_144280_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,900,675,plagiarized
artworks_met/cma_0188_144280.jpg,artworks_met/contrast/cma_0188_144280_contrast.jpg,contrast,factor=1.40,900,675,plagiarized
artworks_met/cma_0188_144280.jpg,artworks_met/crop/cma_0188_144280_crop.jpg,crop,center_crop=85%;resize_to_original=true,900,675,plagiarized
artworks_met/cma_0188_144280.jpg,artworks_met/resize/cma_0188_144280_resize.jpg,resize,scale=50%;output_size=450x338;quality=92,900,675,plagiarized
artworks_met/cma_0188_144280.jpg,artworks_met/rotate/cma_0188_144280_rotate.jpg,rotate,angle=10;expand=false,900,675,plagiarized
artworks_met/cma_0188_144280.jpg,artworks_met/watermark/cma_0188_144280_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,900,675,plagiarized
artworks_met/cma_0189_142298.jpg,artworks_met/blur/cma_0189_142298_blur.jpg,blur,gaussian_radius=3.0,900,674,plagiarized
artworks_met/cma_0189_142298.jpg,artworks_met/brightness/cma_0189_142298_brightness.jpg,brightness,factor=1.35,900,674,plagiarized
artworks_met/cma_0189_142298.jpg,artworks_met/compress/cma_0189_142298_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,900,674,plagiarized
artworks_met/cma_0189_142298.jpg,artworks_met/contrast/cma_0189_142298_contrast.jpg,contrast,factor=1.40,900,674,plagiarized
artworks_met/cma_0189_142298.jpg,artworks_met/crop/cma_0189_142298_crop.jpg,crop,center_crop=85%;resize_to_original=true,900,674,plagiarized
artworks_met/cma_0189_142298.jpg,artworks_met/resize/cma_0189_142298_resize.jpg,resize,scale=50%;output_size=450x337;quality=92,900,674,plagiarized
artworks_met/cma_0189_142298.jpg,artworks_met/rotate/cma_0189_142298_rotate.jpg,rotate,angle=10;expand=false,900,674,plagiarized
artworks_met/cma_0189_142298.jpg,artworks_met/watermark/cma_0189_142298_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,900,674,plagiarized
artworks_met/cma_0190_129300.jpg,artworks_met/blur/cma_0190_129300_blur.jpg,blur,gaussian_radius=3.0,720,900,plagiarized
artworks_met/cma_0190_129300.jpg,artworks_met/brightness/cma_0190_129300_brightness.jpg,brightness,factor=1.35,720,900,plagiarized
artworks_met/cma_0190_129300.jpg,artworks_met/compress/cma_0190_129300_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,720,900,plagiarized
artworks_met/cma_0190_129300.jpg,artworks_met/contrast/cma_0190_129300_contrast.jpg,contrast,factor=1.40,720,900,plagiarized
artworks_met/cma_0190_129300.jpg,artworks_met/crop/cma_0190_129300_crop.jpg,crop,center_crop=85%;resize_to_original=true,720,900,plagiarized
artworks_met/cma_0190_129300.jpg,artworks_met/resize/cma_0190_129300_resize.jpg,resize,scale=50%;output_size=360x450;quality=92,720,900,plagiarized
artworks_met/cma_0190_129300.jpg,artworks_met/rotate/cma_0190_129300_rotate.jpg,rotate,angle=10;expand=false,720,900,plagiarized
artworks_met/cma_0190_129300.jpg,artworks_met/watermark/cma_0190_129300_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,720,900,plagiarized
artworks_met/cma_0191_93992.jpg,artworks_met/blur/cma_0191_93992_blur.jpg,blur,gaussian_radius=3.0,635,893,plagiarized
artworks_met/cma_0191_93992.jpg,artworks_met/brightness/cma_0191_93992_brightness.jpg,brightness,factor=1.35,635,893,plagiarized
artworks_met/cma_0191_93992.jpg,artworks_met/compress/cma_0191_93992_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,635,893,plagiarized
artworks_met/cma_0191_93992.jpg,artworks_met/contrast/cma_0191_93992_contrast.jpg,contrast,factor=1.40,635,893,plagiarized
artworks_met/cma_0191_93992.jpg,artworks_met/crop/cma_0191_93992_crop.jpg,crop,center_crop=85%;resize_to_original=true,635,893,plagiarized
artworks_met/cma_0191_93992.jpg,artworks_met/resize/cma_0191_93992_resize.jpg,resize,scale=50%;output_size=318x446;quality=92,635,893,plagiarized
artworks_met/cma_0191_93992.jpg,artworks_met/rotate/cma_0191_93992_rotate.jpg,rotate,angle=10;expand=false,635,893,plagiarized
artworks_met/cma_0191_93992.jpg,artworks_met/watermark/cma_0191_93992_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,635,893,plagiarized
artworks_met/cma_0192_145473.jpg,artworks_met/blur/cma_0192_145473_blur.jpg,blur,gaussian_radius=3.0,1260,893,plagiarized
artworks_met/cma_0192_145473.jpg,artworks_met/brightness/cma_0192_145473_brightness.jpg,brightness,factor=1.35,1260,893,plagiarized
artworks_met/cma_0192_145473.jpg,artworks_met/compress/cma_0192_145473_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,1260,893,plagiarized
artworks_met/cma_0192_145473.jpg,artworks_met/contrast/cma_0192_145473_contrast.jpg,contrast,factor=1.40,1260,893,plagiarized
artworks_met/cma_0192_145473.jpg,artworks_met/crop/cma_0192_145473_crop.jpg,crop,center_crop=85%;resize_to_original=true,1260,893,plagiarized
artworks_met/cma_0192_145473.jpg,artworks_met/resize/cma_0192_145473_resize.jpg,resize,scale=50%;output_size=630x446;quality=92,1260,893,plagiarized
artworks_met/cma_0192_145473.jpg,artworks_met/rotate/cma_0192_145473_rotate.jpg,rotate,angle=10;expand=false,1260,893,plagiarized
artworks_met/cma_0192_145473.jpg,artworks_met/watermark/cma_0192_145473_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,1260,893,plagiarized
artworks_met/cma_0193_130360.jpg,artworks_met/blur/cma_0193_130360_blur.jpg,blur,gaussian_radius=3.0,747,900,plagiarized
artworks_met/cma_0193_130360.jpg,artworks_met/brightness/cma_0193_130360_brightness.jpg,brightness,factor=1.35,747,900,plagiarized
artworks_met/cma_0193_130360.jpg,artworks_met/compress/cma_0193_130360_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,747,900,plagiarized
artworks_met/cma_0193_130360.jpg,artworks_met/contrast/cma_0193_130360_contrast.jpg,contrast,factor=1.40,747,900,plagiarized
artworks_met/cma_0193_130360.jpg,artworks_met/crop/cma_0193_130360_crop.jpg,crop,center_crop=85%;resize_to_original=true,747,900,plagiarized
artworks_met/cma_0193_130360.jpg,artworks_met/resize/cma_0193_130360_resize.jpg,resize,scale=50%;output_size=374x450;quality=92,747,900,plagiarized
artworks_met/cma_0193_130360.jpg,artworks_met/rotate/cma_0193_130360_rotate.jpg,rotate,angle=10;expand=false,747,900,plagiarized
artworks_met/cma_0193_130360.jpg,artworks_met/watermark/cma_0193_130360_watermark.jpg,watermark,text=EVALUATION COPY;position=center;angle=15;width=68%;high_visibility=true,747,900,plagiarized
artworks_met/cma_0194_165154.jpg,artworks_met/blur/cma_0194_165154_blur.jpg,blur,gaussian_radius=3.0,669,893,plagiarized
artworks_met/cma_0194_165154.jpg,artworks_met/brightness/cma_0194_165154_brightness.jpg,brightness,factor=1.35,669,893,plagiarized
artworks_met/cma_0194_165154.jpg,artworks_met/compress/cma_0194_165154_compress.jpg,compress,jpeg_quality=40;dimensions_unchanged=true,669,893,plagiarized
