image_a,image_b,label,transformation,pair_type
artworks_met/cma_0157_152834.jpg,artworks_met/crop/cma_0157_152834_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0157_152834.jpg,artworks_met/crop/cma_0158_130130_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0158_130130.jpg,artworks_met/crop/cma_0158_130130_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0158_130130.jpg,artworks_met/crop/cma_0159_144743_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0159_144743.jpg,artworks_met/crop/cma_0159_144743_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0159_144743.jpg,artworks_met/crop/cma_0160_153765_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0160_153765.jpg,artworks_met/crop/cma_0160_153765_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0160_153765.jpg,artworks_met/crop/cma_0161_114974_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0161_114974.jpg,artworks_met/crop/cma_0161_114974_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0161_114974.jpg,artworks_met/crop/cma_0162_168322_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0162_168322.jpg,artworks_met/crop/cma_0162_168322_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0162_168322.jpg,artworks_met/crop/cma_0163_129216_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0163_129216.jpg,artworks_met/crop/cma_0163_129216_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0163_129216.jpg,artworks_met/crop/cma_0164_149101_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0164_149101.jpg,artworks_met/crop/cma_0164_149101_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0164_149101.jpg,artworks_met/crop/cma_0165_135336_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0165_135336.jpg,artworks_met/crop/cma_0165_135336_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0165_135336.jpg,artworks_met/crop/cma_0166_112876_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0166_112876.jpg,artworks_met/crop/cma_0166_112876_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0166_112876.jpg,artworks_met/crop/cma_0167_141644_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0167_141644.jpg,artworks_met/crop/cma_0167_141644_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0167_141644.jpg,artworks_met/crop/cma_0168_122979_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0168_122979.jpg,artworks_met/crop/cma_0168_122979_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0168_122979.jpg,artworks_met/crop/cma_0169_147084_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0169_147084.jpg,artworks_met/crop/cma_0169_147084_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0169_147084.jpg,artworks_met/crop/cma_0170_137298_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0170_137298.jpg,artworks_met/crop/cma_0170_137298_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0170_137298.jpg,artworks_met/crop/cma_0171_147480_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0171_147480.jpg,artworks_met/crop/cma_0171_147480_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0171_147480.jpg,artworks_met/crop/cma_0172_147155_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0172_147155.jpg,artworks_met/crop/cma_0172_147155_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0172_147155.jpg,artworks_met/crop/cma_0173_136680_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0173_136680.jpg,artworks_met/crop/cma_0173_136680_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0173_136680.jpg,artworks_met/crop/cma_0174_135185_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0174_135185.jpg,artworks_met/crop/cma_0174_135185_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0174_135185.jpg,artworks_met/crop/cma_0175_152017_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0175_152017.jpg,artworks_met/crop/cma_0175_152017_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0175_152017.jpg,artworks_met/crop/cma_0176_121188_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0176_121188.jpg,artworks_met/crop/cma_0176_121188_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0176_121188.jpg,artworks_met/crop/cma_0177_123168_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0177_123168.jpg,artworks_met/crop/cma_0177_123168_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0177_123168.jpg,artworks_met/crop/cma_0178_141935_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0178_141935.jpg,artworks_met/crop/cma_0178_141935_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0178_141935.jpg,artworks_met/crop/cma_0179_136217_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0179_136217.jpg,artworks_met/crop/cma_0179_136217_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0179_136217.jpg,artworks_met/crop/cma_0180_135420_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0180_135420.jpg,artworks_met/crop/cma_0180_135420_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0180_135420.jpg,artworks_met/crop/cma_0181_130939_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0181_130939.jpg,artworks_met/crop/cma_0181_130939_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0181_130939.jpg,artworks_met/crop/cma_0182_144495_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0182_144495.jpg,artworks_met/crop/cma_0182_144495_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0182_144495.jpg,artworks_met/crop/cma_0183_161427_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0183_161427.jpg,artworks_met/crop/cma_0183_161427_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0183_161427.jpg,artworks_met/crop/cma_0184_144961_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0184_144961.jpg,artworks_met/crop/cma_0184_144961_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0184_144961.jpg,artworks_met/crop/cma_0185_114684_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0185_114684.jpg,artworks_met/crop/cma_0185_114684_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0185_114684.jpg,artworks_met/crop/cma_0186_147519_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0186_147519.jpg,artworks_met/crop/cma_0186_147519_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0186_147519.jpg,artworks_met/crop/cma_0187_119326_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0187_119326.jpg,artworks_met/crop/cma_0187_119326_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0187_119326.jpg,artworks_met/crop/cma_0188_144280_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0188_144280.jpg,artworks_met/crop/cma_0188_144280_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0188_144280.jpg,artworks_met/crop/cma_0189_142298_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0189_142298.jpg,artworks_met/crop/cma_0189_142298_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0189_142298.jpg,artworks_met/crop/cma_0190_129300_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0190_129300.jpg,artworks_met/crop/cma_0190_129300_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0190_129300.jpg,artworks_met/crop/cma_0191_93992_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0191_93992.jpg,artworks_met/crop/cma_0191_93992_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0191_93992.jpg,artworks_met/crop/cma_0192_145473_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0192_145473.jpg,artworks_met/crop/cma_0192_145473_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0192_145473.jpg,artworks_met/crop/cma_0193_130360_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0193_130360.jpg,artworks_met/crop/cma_0193_130360_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0193_130360.jpg,artworks_met/crop/cma_0194_165154_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0194_165154.jpg,artworks_met/crop/cma_0194_165154_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0194_165154.jpg,artworks_met/crop/cma_0195_125101_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0195_125101.jpg,artworks_met/crop/cma_0195_125101_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0195_125101.jpg,artworks_met/crop/cma_0196_93984_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0196_93984.jpg,artworks_met/crop/cma_0196_93984_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0196_93984.jpg,artworks_met/crop/cma_0197_149105_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0197_149105.jpg,artworks_met/crop/cma_0197_149105_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0197_149105.jpg,artworks_met/crop/cma_0198_149107_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0198_149107.jpg,artworks_met/crop/cma_0198_149107_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0198_149107.jpg,artworks_met/crop/cma_0199_102549_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0199_102549.jpg,artworks_met/crop/cma_0199_102549_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0199_102549.jpg,artworks_met/crop/cma_0200_108541_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0200_108541.jpg,artworks_met/crop/cma_0200_108541_crop.jpg,plagiarized,crop,positive
artworks_met/cma_0200_108541.jpg,artworks_met/crop/met_0001_39614_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0001_39614.jpg,artworks_met/crop/met_0001_39614_crop.jpg,plagiarized,crop,positive
artworks_met/met_0001_39614.jpg,artworks_met/crop/met_0002_49068_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0002_49068.jpg,artworks_met/crop/met_0002_49068_crop.jpg,plagiarized,crop,positive
artworks_met/met_0002_49068.jpg,artworks_met/crop/met_0003_51776_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0003_51776.jpg,artworks_met/crop/met_0003_51776_crop.jpg,plagiarized,crop,positive
artworks_met/met_0003_51776.jpg,artworks_met/crop/met_0004_51867_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0004_51867.jpg,artworks_met/crop/met_0004_51867_crop.jpg,plagiarized,crop,positive
artworks_met/met_0004_51867.jpg,artworks_met/crop/met_0005_51868_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0005_51868.jpg,artworks_met/crop/met_0005_51868_crop.jpg,plagiarized,crop,positive
artworks_met/met_0005_51868.jpg,artworks_met/crop/met_0006_53750_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0006_53750.jpg,artworks_met/crop/met_0006_53750_crop.jpg,plagiarized,crop,positive
artworks_met/met_0006_53750.jpg,artworks_met/crop/met_0007_57329_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0007_57329.jpg,artworks_met/crop/met_0007_57329_crop.jpg,plagiarized,crop,positive
artworks_met/met_0007_57329.jpg,artworks_met/crop/met_0008_78057_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0008_78057.jpg,artworks_met/crop/met_0008_78057_crop.jpg,plagiarized,crop,positive
artworks_met/met_0008_78057.jpg,artworks_met/crop/met_0009_199313_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0009_199313.jpg,artworks_met/crop/met_0009_199313_crop.jpg,plagiarized,crop,positive
artworks_met/met_0009_199313.jpg,artworks_met/crop/met_0010_245840_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0010_245840.jpg,artworks_met/crop/met_0010_245840_crop.jpg,plagiarized,crop,positive
artworks_met/met_0010_245840.jpg,artworks_met/crop/met_0011_245845_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0011_245845.jpg,artworks_met/crop/met_0011_245845_crop.jpg,plagiarized,crop,positive
artworks_met/met_0011_245845.jpg,artworks_met/crop/met_0012_245846_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0012_245846.jpg,artworks_met/crop/met_0012_245846_crop.jpg,plagiarized,crop,positive
artworks_met/met_0012_245846.jpg,artworks_met/crop/met_0013_245847_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0013_245847.jpg,artworks_met/crop/met_0013_245847_crop.jpg,plagiarized,crop,positive
artworks_met/met_0013_245847.jpg,artworks_met/crop/met_0014_248130_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0014_248130.jpg,artworks_met/crop/met_0014_248130_crop.jpg,plagiarized,crop,positive
artworks_met/met_0014_248130.jpg,artworks_met/crop/met_0015_250939_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0015_250939.jpg,artworks_met/crop/met_0015_250939_crop.jpg,plagiarized,crop,positive
artworks_met/met_0015_250939.jpg,artworks_met/crop/met_0016_252979_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0016_252979.jpg,artworks_met/crop/met_0016_252979_crop.jpg,plagiarized,crop,positive
artworks_met/met_0016_252979.jpg,artworks_met/crop/met_0017_253324_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0017_253324.jpg,artworks_met/crop/met_0017_253324_crop.jpg,plagiarized,crop,positive
artworks_met/met_0017_253324.jpg,artworks_met/crop/met_0018_253326_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0018_253326.jpg,artworks_met/crop/met_0018_253326_crop.jpg,plagiarized,crop,positive
artworks_met/met_0018_253326.jpg,artworks_met/crop/met_0019_253329_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0019_253329.jpg,artworks_met/crop/met_0019_253329_crop.jpg,plagiarized,crop,positive
artworks_met/met_0019_253329.jpg,artworks_met/crop/met_0020_253330_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0020_253330.jpg,artworks_met/crop/met_0020_253330_crop.jpg,plagiarized,crop,positive
artworks_met/met_0020_253330.jpg,artworks_met/crop/met_0021_253331_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0021_253331.jpg,artworks_met/crop/met_0021_253331_crop.jpg,plagiarized,crop,positive
artworks_met/met_0021_253331.jpg,artworks_met/crop/met_0022_253333_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0022_253333.jpg,artworks_met/crop/met_0022_253333_crop.jpg,plagiarized,crop,positive
artworks_met/met_0022_253333.jpg,artworks_met/crop/met_0023_253334_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0023_253334.jpg,artworks_met/crop/met_0023_253334_crop.jpg,plagiarized,crop,positive
artworks_met/met_0023_253334.jpg,artworks_met/crop/met_0024_253335_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0024_253335.jpg,artworks_met/crop/met_0024_253335_crop.jpg,plagiarized,crop,positive
artworks_met/met_0024_253335.jpg,artworks_met/crop/met_0025_253337_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0025_253337.jpg,artworks_met/crop/met_0025_253337_crop.jpg,plagiarized,crop,positive
artworks_met/met_0025_253337.jpg,artworks_met/crop/met_0026_253338_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0026_253338.jpg,artworks_met/crop/met_0026_253338_crop.jpg,plagiarized,crop,positive
artworks_met/met_0026_253338.jpg,artworks_met/crop/met_0027_254440_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0027_254440.jpg,artworks_met/crop/met_0027_254440_crop.jpg,plagiarized,crop,positive
artworks_met/met_0027_254440.jpg,artworks_met/crop/met_0028_256186_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0028_256186.jpg,artworks_met/crop/met_0028_256186_crop.jpg,plagiarized,crop,positive
artworks_met/met_0028_256186.jpg,artworks_met/crop/met_0029_351287_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0029_351287.jpg,artworks_met/crop/met_0029_351287_crop.jpg,plagiarized,crop,positive
artworks_met/met_0029_351287.jpg,artworks_met/crop/met_0030_394633_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0030_394633.jpg,artworks_met/crop/met_0030_394633_crop.jpg,plagiarized,crop,positive
artworks_met/met_0030_394633.jpg,artworks_met/crop/met_0031_394741_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0031_394741.jpg,artworks_met/crop/met_0031_394741_crop.jpg,plagiarized,crop,positive
artworks_met/met_0031_394741.jpg,artworks_met/crop/met_0032_435641_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0032_435641.jpg,artworks_met/crop/met_0032_435641_crop.jpg,plagiarized,crop,positive
artworks_met/met_0032_435641.jpg,artworks_met/crop/met_0033_435658_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0033_435658.jpg,artworks_met/crop/met_0033_435658_crop.jpg,plagiarized,crop,positive
artworks_met/met_0033_435658.jpg,artworks_met/crop/met_0034_435744_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0034_435744.jpg,artworks_met/crop/met_0034_435744_crop.jpg,plagiarized,crop,positive
artworks_met/met_0034_435744.jpg,artworks_met/crop/met_0035_435810_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0035_435810.jpg,artworks_met/crop/met_0035_435810_crop.jpg,plagiarized,crop,positive
artworks_met/met_0035_435810.jpg,artworks_met/crop/met_0036_435992_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0036_435992.jpg,artworks_met/crop/met_0036_435992_crop.jpg,plagiarized,crop,positive
artworks_met/met_0036_435992.jpg,artworks_met/crop/met_0037_436122_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0037_436122.jpg,artworks_met/crop/met_0037_436122_crop.jpg,plagiarized,crop,positive
artworks_met/met_0037_436122.jpg,artworks_met/crop/met_0038_436258_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0038_436258.jpg,artworks_met/crop/met_0038_436258_crop.jpg,plagiarized,crop,positive
artworks_met/met_0038_436258.jpg,artworks_met/crop/met_0039_436262_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0039_436262.jpg,artworks_met/crop/met_0039_436262_crop.jpg,plagiarized,crop,positive
artworks_met/met_0039_436262.jpg,artworks_met/crop/met_0040_436541_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0040_436541.jpg,artworks_met/crop/met_0040_436541_crop.jpg,plagiarized,crop,positive
artworks_met/met_0040_436541.jpg,artworks_met/crop/met_0041_436572_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0041_436572.jpg,artworks_met/crop/met_0041_436572_crop.jpg,plagiarized,crop,positive
artworks_met/met_0041_436572.jpg,artworks_met/crop/met_0042_436576_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0042_436576.jpg,artworks_met/crop/met_0042_436576_crop.jpg,plagiarized,crop,positive
artworks_met/met_0042_436576.jpg,artworks_met/crop/met_0043_436580_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0043_436580.jpg,artworks_met/crop/met_0043_436580_crop.jpg,plagiarized,crop,positive
artworks_met/met_0043_436580.jpg,artworks_met/crop/met_0044_436906_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0044_436906.jpg,artworks_met/crop/met_0044_436906_crop.jpg,plagiarized,crop,positive
artworks_met/met_0044_436906.jpg,artworks_met/crop/met_0045_446568_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0045_446568.jpg,artworks_met/crop/met_0045_446568_crop.jpg,plagiarized,crop,positive
artworks_met/met_0045_446568.jpg,artworks_met/crop/met_0046_448461_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0046_448461.jpg,artworks_met/crop/met_0046_448461_crop.jpg,plagiarized,crop,positive
artworks_met/met_0046_448461.jpg,artworks_met/crop/met_0047_448463_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0047_448463.jpg,artworks_met/crop/met_0047_448463_crop.jpg,plagiarized,crop,positive
artworks_met/met_0047_448463.jpg,artworks_met/crop/met_0048_449863_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0048_449863.jpg,artworks_met/crop/met_0048_449863_crop.jpg,plagiarized,crop,positive
artworks_met/met_0048_449863.jpg,artworks_met/crop/met_0049_451023_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0049_451023.jpg,artworks_met/crop/met_0049_451023_crop.jpg,plagiarized,crop,positive
artworks_met/met_0049_451023.jpg,artworks_met/crop/met_0050_451259_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0050_451259.jpg,artworks_met/crop/met_0050_451259_crop.jpg,plagiarized,crop,positive
artworks_met/met_0050_451259.jpg,artworks_met/crop/met_0051_451260_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0051_451260.jpg,artworks_met/crop/met_0051_451260_crop.jpg,plagiarized,crop,positive
artworks_met/met_0051_451260.jpg,artworks_met/crop/met_0052_451268_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0052_451268.jpg,artworks_met/crop/met_0052_451268_crop.jpg,plagiarized,crop,positive
artworks_met/met_0052_451268.jpg,artworks_met/crop/met_0053_451725_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0053_451725.jpg,artworks_met/crop/met_0053_451725_crop.jpg,plagiarized,crop,positive
artworks_met/met_0053_451725.jpg,artworks_met/crop/met_0054_452668_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0054_452668.jpg,artworks_met/crop/met_0054_452668_crop.jpg,plagiarized,crop,positive
artworks_met/met_0054_452668.jpg,artworks_met/crop/met_0055_452948_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0055_452948.jpg,artworks_met/crop/met_0055_452948_crop.jpg,plagiarized,crop,positive
artworks_met/met_0055_452948.jpg,artworks_met/crop/met_0056_453183_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0056_453183.jpg,artworks_met/crop/met_0056_453183_crop.jpg,plagiarized,crop,positive
artworks_met/met_0056_453183.jpg,artworks_met/crop/met_0057_453250_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0057_453250.jpg,artworks_met/crop/met_0057_453250_crop.jpg,plagiarized,crop,positive
artworks_met/met_0057_453250.jpg,artworks_met/crop/met_0058_453336_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0058_453336.jpg,artworks_met/crop/met_0058_453336_crop.jpg,plagiarized,crop,positive
artworks_met/met_0058_453336.jpg,artworks_met/crop/met_0059_453351_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0059_453351.jpg,artworks_met/crop/met_0059_453351_crop.jpg,plagiarized,crop,positive
artworks_met/met_0059_453351.jpg,artworks_met/crop/met_0060_454624_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0060_454624.jpg,artworks_met/crop/met_0060_454624_crop.jpg,plagiarized,crop,positive
artworks_met/met_0060_454624.jpg,artworks_met/crop/met_0061_456949_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0061_456949.jpg,artworks_met/crop/met_0061_456949_crop.jpg,plagiarized,crop,positive
artworks_met/met_0061_456949.jpg,artworks_met/crop/met_0062_466105_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0062_466105.jpg,artworks_met/crop/met_0062_466105_crop.jpg,plagiarized,crop,positive
artworks_met/met_0062_466105.jpg,artworks_met/crop/met_0063_472310_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0063_472310.jpg,artworks_met/crop/met_0063_472310_crop.jpg,plagiarized,crop,positive
artworks_met/met_0063_472310.jpg,artworks_met/crop/met_0064_544502_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0064_544502.jpg,artworks_met/crop/met_0064_544502_crop.jpg,plagiarized,crop,positive
artworks_met/met_0064_544502.jpg,artworks_met/crop/met_0065_547758_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0065_547758.jpg,artworks_met/crop/met_0065_547758_crop.jpg,plagiarized,crop,positive
artworks_met/met_0065_547758.jpg,artworks_met/crop/met_0066_556954_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0066_556954.jpg,artworks_met/crop/met_0066_556954_crop.jpg,plagiarized,crop,positive
artworks_met/met_0066_556954.jpg,artworks_met/crop/met_0067_691053_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0067_691053.jpg,artworks_met/crop/met_0067_691053_crop.jpg,plagiarized,crop,positive
artworks_met/met_0067_691053.jpg,artworks_met/crop/met_0068_910555_crop.jpg,not_plagiarized,crop,negative
artworks_met/met_0068_910555.jpg,artworks_met/crop/met_0068_910555_crop.jpg,plagiarized,crop,positive
artworks_met/met_0068_910555.jpg,artworks_met/crop/cma_0069_94979_crop.jpg,not_plagiarized,crop,negative
artworks_met/cma_0069_94979.jpg,artworks_met/resize/cma_0069_94979_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0069_94979.jpg,artworks_met/resize/cma_0070_102578_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0070_102578.jpg,artworks_met/resize/cma_0070_102578_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0070_102578.jpg,artworks_met/resize/cma_0071_92937_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0071_92937.jpg,artworks_met/resize/cma_0071_92937_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0071_92937.jpg,artworks_met/resize/cma_0072_151904_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0072_151904.jpg,artworks_met/resize/cma_0072_151904_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0072_151904.jpg,artworks_met/resize/cma_0073_110180_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0073_110180.jpg,artworks_met/resize/cma_0073_110180_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0073_110180.jpg,artworks_met/resize/cma_0074_137259_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0074_137259.jpg,artworks_met/resize/cma_0074_137259_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0074_137259.jpg,artworks_met/resize/cma_0075_141639_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0075_141639.jpg,artworks_met/resize/cma_0075_141639_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0075_141639.jpg,artworks_met/resize/cma_0076_149410_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0076_149410.jpg,artworks_met/resize/cma_0076_149410_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0076_149410.jpg,artworks_met/resize/cma_0077_149112_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0077_149112.jpg,artworks_met/resize/cma_0077_149112_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0077_149112.jpg,artworks_met/resize/cma_0078_125249_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0078_125249.jpg,artworks_met/resize/cma_0078_125249_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0078_125249.jpg,artworks_met/resize/cma_0079_135299_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0079_135299.jpg,artworks_met/resize/cma_0079_135299_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0079_135299.jpg,artworks_met/resize/cma_0080_93014_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0080_93014.jpg,artworks_met/resize/cma_0080_93014_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0080_93014.jpg,artworks_met/resize/cma_0081_135382_resize.jpg,not_plagiarized,resize,negative
artworks_met/cma_0081_135382.jpg,artworks_met/resize/cma_0081_135382_resize.jpg,plagiarized,resize,positive
artworks_met/cma_0081_135382.jpg,artworks_met/resize/cma_0082_128391_resize.jpg,not_plagiarized,resize,negative
